Orthogroup	Duplications (all)	Duplications (50% support)
OG0008377	6	6
OG0008378	6	6
OG0008379	0	0
OG0008380	1	1
OG0008381	1	1
OG0008382	6	6
OG0008383	3	3
OG0008384	5	5
OG0008385	4	4
OG0008386	5	5
OG0008387	4	4
OG0008388	3	3
OG0008389	6	6
OG0008390	0	0
OG0008391	0	0
OG0008392	2	2
OG0008393	6	6
OG0008394	0	0
OG0008395	5	5
OG0008396	6	6
OG0008397	0	0
OG0008398	5	5
OG0008399	0	0
OG0008400	6	6
OG0008401	1	1
OG0008402	6	6
OG0008403	3	3
OG0008404	2	1
OG0008405	4	4
OG0008406	6	6
OG0008407	0	0
OG0008408	0	0
OG0008409	4	4
OG0008410	4	4
OG0008411	0	0
OG0008412	0	0
OG0008413	3	3
OG0008414	0	0
OG0008415	4	4
OG0008416	4	4
OG0008417	4	4
OG0008418	5	5
OG0008419	5	5
OG0008420	5	5
OG0008421	1	0
OG0008422	1	1
OG0008423	4	4
OG0008424	5	5
OG0008425	2	1
OG0008426	3	3
OG0008427	1	1
OG0008428	5	5
OG0008429	4	4
OG0008430	0	0
OG0008431	1	1
OG0008432	6	6
OG0008433	6	6
OG0008434	6	6
OG0008435	6	6
OG0008436	6	6
OG0008437	6	6
OG0008438	0	0
OG0008439	1	0
OG0008440	1	0
OG0008441	6	6
OG0008442	2	1
OG0008443	1	1
OG0008444	0	0
OG0008445	6	6
OG0008446	6	6
OG0008447	1	1
OG0008448	1	0
OG0008449	1	1
OG0008450	1	1
OG0008451	1	1
OG0008452	3	2
OG0008453	2	1
OG0008454	2	2
OG0008455	2	0
OG0008456	3	3
OG0008457	6	6
OG0008458	2	0
OG0008459	3	3
OG0008460	2	0
OG0008461	1	1
OG0008462	1	1
OG0008463	4	4
OG0008464	2	2
OG0008465	1	1
OG0008466	1	1
OG0008467	2	2
OG0008468	3	3
OG0008469	1	1
OG0008470	1	1
OG0008471	1	1
OG0008472	1	1
OG0008473	2	2
OG0008474	2	0
OG0008475	2	1
OG0008476	1	1
OG0008477	3	3
OG0008478	3	3
OG0008479	1	1
OG0008480	1	1
OG0008481	1	1
OG0008482	3	3
OG0008483	2	2
OG0008484	4	4
OG0008485	2	0
OG0008486	2	1
OG0008487	2	2
OG0008488	2	2
OG0008489	1	1
OG0008490	3	3
OG0008491	1	1
OG0008492	2	1
OG0008493	2	2
OG0008494	4	4
OG0008495	1	1
OG0008496	3	3
OG0008497	1	1
OG0008498	1	1
OG0008499	2	2
OG0008500	3	2
OG0008501	2	2
OG0008502	2	0
OG0008503	1	1
OG0008504	3	1
OG0008505	2	2
OG0008506	1	1
OG0008507	1	1
OG0008508	1	1
OG0008509	1	1
OG0008510	1	1
OG0008511	1	1
OG0008512	2	2
OG0008513	1	0
OG0008514	1	1
OG0008515	3	3
OG0008516	1	1
OG0008517	2	1
OG0008518	2	1
OG0008519	2	0
OG0008520	3	3
OG0008521	2	2
OG0008522	2	2
OG0008523	4	4
OG0008524	3	3
OG0008525	2	2
OG0008526	2	2
OG0008527	2	2
OG0008528	3	3
OG0008529	1	1
OG0008530	2	1
OG0008531	1	1
OG0008532	3	2
OG0008533	4	4
OG0008534	3	3
OG0008535	2	2
OG0008536	2	2
OG0008537	1	1
OG0008538	2	2
OG0008539	3	3
OG0008540	4	4
OG0008541	5	5
OG0008542	6	6
OG0008543	6	6
OG0008544	6	6
OG0008545	6	6
OG0008546	6	6
OG0008547	6	6
OG0008548	6	6
OG0008549	6	6
OG0008550	6	6
OG0008551	6	6
OG0008552	6	6
OG0008553	6	6
OG0008554	6	6
OG0008555	6	6
OG0008556	6	6
OG0008557	6	6
OG0008558	6	6
OG0008559	6	6
OG0008560	6	6
OG0008561	5	5
OG0008562	6	6
OG0008563	6	6
OG0008564	6	6
OG0008565	5	5
OG0008566	6	6
OG0008567	6	6
OG0008568	6	6
OG0008569	6	6
OG0008570	0	0
OG0008571	1	1
OG0008572	0	0
OG0008573	0	0
OG0008574	4	4
OG0008575	1	1
OG0008576	0	0
OG0008577	0	0
OG0008578	0	0
OG0008579	0	0
OG0008580	3	3
OG0008581	0	0
OG0008582	0	0
OG0008583	1	1
OG0008584	1	0
OG0008585	0	0
OG0008586	0	0
OG0008587	3	3
OG0008588	0	0
OG0008589	0	0
OG0008590	0	0
OG0008591	0	0
OG0008592	4	4
OG0008593	0	0
OG0008594	1	1
OG0008595	3	3
OG0008596	0	0
OG0008597	0	0
OG0008598	0	0
OG0008599	1	1
OG0008600	4	4
OG0008601	1	1
OG0008602	0	0
OG0008603	0	0
OG0008604	0	0
OG0008605	0	0
OG0008606	0	0
OG0008607	1	1
OG0008608	2	2
OG0008609	3	3
OG0008610	0	0
OG0008611	0	0
OG0008612	0	0
OG0008613	3	3
OG0008614	0	0
OG0008615	2	2
OG0008616	0	0
OG0008617	1	1
OG0008618	1	1
OG0008619	0	0
OG0008620	0	0
OG0008621	0	0
OG0008622	0	0
OG0008623	2	2
OG0008624	0	0
OG0008625	5	5
OG0008626	2	2
OG0008627	1	1
OG0008628	0	0
OG0008629	0	0
OG0008630	0	0
OG0008631	0	0
OG0008632	0	0
OG0008633	0	0
OG0008634	0	0
OG0008635	0	0
OG0008636	2	2
OG0008637	1	1
OG0008638	1	0
OG0008639	0	0
OG0008640	0	0
OG0008641	0	0
OG0008642	3	3
OG0008643	0	0
OG0008644	1	1
OG0008645	1	1
OG0008646	0	0
OG0008647	0	0
OG0008648	1	1
OG0008649	0	0
OG0008650	0	0
OG0008651	1	1
OG0008652	1	1
OG0008653	0	0
OG0008654	1	0
OG0008655	0	0
OG0008656	2	0
OG0008657	4	4
OG0008658	0	0
OG0008659	2	2
OG0008660	0	0
OG0008661	0	0
OG0008662	0	0
OG0008663	0	0
OG0008664	0	0
OG0008665	1	1
OG0008666	0	0
OG0008667	0	0
OG0008668	5	5
OG0008669	0	0
OG0008670	1	1
OG0008671	0	0
OG0008672	0	0
OG0008673	1	1
OG0008674	0	0
OG0008675	0	0
OG0008676	0	0
OG0008677	1	1
OG0008678	0	0
OG0008679	0	0
OG0008680	0	0
OG0008681	0	0
OG0008682	1	1
OG0008683	0	0
OG0008684	2	2
OG0008685	0	0
OG0008686	1	0
OG0008687	1	1
OG0008688	0	0
OG0008689	1	1
OG0008690	0	0
OG0008691	0	0
OG0008692	0	0
OG0008693	0	0
OG0008694	0	0
OG0008695	0	0
OG0008696	0	0
OG0008697	0	0
OG0008698	0	0
OG0008699	0	0
OG0008700	0	0
OG0008701	0	0
OG0008702	0	0
OG0008703	0	0
OG0008704	0	0
OG0008705	1	1
OG0008706	0	0
OG0008707	0	0
OG0008708	0	0
OG0008709	0	0
OG0008710	2	2
OG0008711	0	0
OG0008712	0	0
OG0008713	0	0
OG0008714	1	0
OG0008715	0	0
OG0008716	1	1
OG0008717	1	1
OG0008718	0	0
OG0008719	0	0
OG0008720	1	1
OG0008721	0	0
OG0008722	0	0
OG0008723	1	1
OG0008724	0	0
OG0008725	2	2
OG0008726	0	0
OG0008727	0	0
OG0008728	5	5
OG0008729	0	0
OG0008730	2	2
OG0008731	1	1
OG0008732	1	1
OG0008733	0	0
OG0008734	0	0
OG0008735	1	1
OG0008736	0	0
OG0008737	1	1
OG0008738	1	1
OG0008739	1	1
OG0008740	0	0
OG0008741	0	0
OG0008742	0	0
OG0008743	0	0
OG0008744	2	2
OG0008745	0	0
OG0008746	0	0
OG0008747	0	0
OG0008748	0	0
OG0008749	1	0
OG0008750	3	3
OG0008751	0	0
OG0008752	0	0
OG0008753	0	0
OG0008754	0	0
OG0008755	5	5
OG0008756	0	0
OG0008757	0	0
OG0008758	0	0
OG0008759	1	1
OG0008760	0	0
OG0008761	0	0
OG0008762	0	0
OG0008763	0	0
OG0008764	0	0
OG0008765	0	0
OG0008766	3	3
OG0008767	0	0
OG0008768	1	1
OG0008769	1	1
OG0008770	5	5
OG0008771	2	2
OG0008772	4	4
OG0008773	2	2
OG0008774	1	1
OG0008775	5	5
OG0008776	4	4
OG0008777	5	5
OG0008778	0	0
OG0008779	1	1
OG0008780	3	3
OG0008781	3	3
OG0008782	0	0
OG0008783	0	0
OG0008784	0	0
OG0008785	1	1
OG0008786	0	0
OG0008787	2	2
OG0008788	0	0
OG0008789	4	4
OG0008790	3	3
OG0008791	1	0
OG0008792	2	2
OG0008793	0	0
OG0008794	1	1
OG0008795	1	1
OG0008796	2	2
OG0008797	0	0
OG0008798	0	0
OG0008799	1	1
OG0008800	0	0
OG0008801	2	2
OG0008802	2	2
OG0008803	0	0
OG0008804	0	0
OG0008805	0	0
OG0008806	0	0
OG0008807	1	1
OG0008808	5	5
OG0008809	5	5
OG0008810	5	5
OG0008811	0	0
OG0008812	5	5
OG0008813	1	1
OG0008814	2	2
OG0008815	3	3
OG0008816	5	5
OG0008817	5	5
OG0008818	1	1
OG0008819	1	1
OG0008820	1	1
OG0008821	5	5
OG0008822	5	5
OG0008823	5	5
OG0008824	5	5
OG0008825	0	0
OG0008826	5	5
OG0008827	5	5
OG0008828	3	3
OG0008829	5	5
OG0008830	5	5
OG0008831	5	5
OG0008832	1	1
OG0008833	2	2
OG0008834	0	0
OG0008835	4	4
OG0008836	4	4
OG0008837	5	5
OG0008838	3	3
OG0008839	0	0
OG0008840	0	0
OG0008841	1	1
OG0008842	5	5
OG0008843	0	0
OG0008844	0	0
OG0008845	0	0
OG0008846	1	1
OG0008847	4	4
OG0008848	2	2
OG0008849	5	5
OG0008850	5	5
OG0008851	1	1
OG0008852	0	0
OG0008853	4	4
OG0008854	1	1
OG0008855	1	1
OG0008856	5	5
OG0008857	5	5
OG0008858	0	0
OG0008859	2	2
OG0008860	0	0
OG0008861	2	2
OG0008862	2	2
OG0008863	3	3
OG0008864	1	1
OG0008865	0	0
OG0008866	0	0
OG0008867	5	5
OG0008868	0	0
OG0008869	5	5
OG0008870	5	5
OG0008871	1	1
OG0008872	1	1
OG0008873	1	1
OG0008874	0	0
OG0008875	5	5
OG0008876	5	5
OG0008877	5	5
OG0008878	4	4
OG0008879	1	1
OG0008880	1	1
OG0008881	0	0
OG0008882	5	5
OG0008883	1	1
OG0008884	0	0
OG0008885	2	2
OG0008886	0	0
OG0008887	1	1
OG0008888	0	0
OG0008889	3	3
OG0008890	4	4
OG0008891	0	0
OG0008892	0	0
OG0008893	0	0
OG0008894	0	0
OG0008895	0	0
OG0008896	0	0
OG0008897	0	0
OG0008898	5	5
OG0008899	5	5
OG0008900	2	2
OG0008901	0	0
OG0008902	5	5
OG0008903	0	0
OG0008904	0	0
OG0008905	0	0
OG0008906	1	1
OG0008907	0	0
OG0008908	0	0
OG0008909	5	5
OG0008910	2	2
OG0008911	5	5
OG0008912	4	4
OG0008913	5	5
OG0008914	5	5
OG0008915	5	5
OG0008916	5	5
OG0008917	5	5
OG0008918	5	5
OG0008919	5	5
OG0008920	5	5
OG0008921	5	5
OG0008922	1	0
OG0008923	5	5
OG0008924	5	5
OG0008925	5	5
OG0008926	5	5
OG0008927	5	5
OG0008928	5	5
OG0008929	5	5
OG0008930	5	5
OG0008931	5	5
OG0008932	5	5
OG0008933	1	1
OG0008934	5	5
OG0008935	5	5
OG0008936	5	5
OG0008937	5	5
OG0008938	5	5
OG0008939	5	5
OG0008940	5	5
OG0008941	5	5
OG0008942	5	5
OG0008943	5	5
OG0008944	5	5
OG0008945	5	5
OG0008946	5	5
OG0008947	5	5
OG0008948	5	5
OG0008949	2	2
OG0008950	5	5
OG0008951	0	0
OG0008952	1	1
OG0008953	5	5
OG0008954	5	5
OG0008955	5	5
OG0008956	5	5
OG0008957	5	5
OG0008958	5	5
OG0008959	2	2
OG0008960	2	2
OG0008961	5	5
OG0008962	5	5
OG0008963	5	5
OG0008964	5	5
OG0008965	5	5
OG0008966	5	5
OG0008967	5	5
OG0008968	5	5
OG0008969	5	5
OG0008970	5	5
OG0008971	1	1
OG0008972	4	4
OG0008973	2	0
OG0008974	3	3
OG0008975	1	1
OG0008976	0	0
OG0008977	5	5
OG0008978	4	4
OG0008979	5	5
OG0008980	3	3
OG0008981	1	1
OG0008982	5	5
OG0008983	5	5
OG0008984	0	0
OG0008985	5	5
OG0008986	5	5
OG0008987	5	5
OG0008988	5	5
OG0008989	3	3
OG0008990	5	5
OG0008991	1	1
OG0008992	5	5
OG0008993	1	1
OG0008994	4	4
OG0008995	3	3
OG0008996	0	0
OG0008997	4	4
OG0008998	2	2
OG0008999	4	4
OG0009000	0	0
OG0009001	5	5
OG0009002	1	1
OG0009003	5	5
OG0009004	5	5
OG0009005	0	0
OG0009006	2	2
OG0009007	4	4
OG0009008	0	0
OG0009009	0	0
OG0009010	0	0
OG0009011	0	0
OG0009012	0	0
OG0009013	1	1
OG0009014	3	3
OG0009015	1	1
OG0009016	3	3
OG0009017	4	4
OG0009018	5	5
OG0009019	5	5
OG0009020	4	4
OG0009021	4	4
OG0009022	3	3
OG0009023	0	0
OG0009024	3	3
OG0009025	5	5
OG0009026	3	3
OG0009027	4	4
OG0009028	2	2
OG0009029	0	0
OG0009030	4	4
OG0009031	0	0
OG0009032	4	4
OG0009033	0	0
OG0009034	5	5
OG0009035	5	5
OG0009036	5	5
OG0009037	2	2
OG0009038	0	0
OG0009039	5	5
OG0009040	5	5
OG0009041	1	1
OG0009042	4	4
OG0009043	2	2
OG0009044	4	4
OG0009045	0	0
OG0009046	5	5
OG0009047	0	0
OG0009048	0	0
OG0009049	0	0
OG0009050	0	0
OG0009051	0	0
OG0009052	0	0
OG0009053	1	1
OG0009054	1	0
OG0009055	1	1
OG0009056	1	1
OG0009057	1	0
OG0009058	1	0
OG0009059	1	1
OG0009060	1	1
OG0009061	1	1
OG0009062	2	1
OG0009063	1	1
OG0009064	1	0
OG0009065	0	0
OG0009066	1	1
OG0009067	2	1
OG0009068	0	0
OG0009069	1	1
OG0009070	1	1
OG0009071	1	1
OG0009072	1	0
OG0009073	1	1
OG0009074	1	1
OG0009075	1	1
OG0009076	2	2
OG0009077	1	1
OG0009078	1	0
OG0009079	1	1
OG0009080	2	2
OG0009081	1	0
OG0009082	1	1
OG0009083	0	0
OG0009084	2	2
OG0009085	1	0
OG0009086	2	2
OG0009087	1	0
OG0009088	1	1
OG0009089	1	1
OG0009090	1	1
OG0009091	1	1
OG0009092	1	0
OG0009093	1	1
OG0009094	1	1
OG0009095	2	2
OG0009096	1	1
OG0009097	1	1
OG0009098	1	1
OG0009099	1	0
OG0009100	1	0
OG0009101	1	1
OG0009102	1	1
OG0009103	1	1
OG0009104	1	0
OG0009105	1	1
OG0009106	2	2
OG0009107	0	0
OG0009108	1	1
OG0009109	2	2
OG0009110	1	0
OG0009111	1	1
OG0009112	2	2
OG0009113	1	1
OG0009114	2	2
OG0009115	2	2
OG0009116	1	0
OG0009117	1	1
OG0009118	1	1
OG0009119	1	1
OG0009120	1	1
OG0009121	1	0
OG0009122	1	1
OG0009123	1	1
OG0009124	1	1
OG0009125	2	2
OG0009126	1	0
OG0009127	2	2
OG0009128	1	1
OG0009129	2	2
OG0009130	3	3
OG0009131	2	2
OG0009132	1	1
OG0009133	1	1
OG0009134	1	1
OG0009135	1	1
OG0009136	3	3
OG0009137	1	1
OG0009138	1	1
OG0009139	1	1
OG0009140	1	1
OG0009141	1	1
OG0009142	1	1
OG0009143	2	2
OG0009144	1	1
OG0009145	2	1
OG0009146	2	1
OG0009147	1	1
OG0009148	1	1
OG0009149	1	1
OG0009150	3	3
OG0009151	1	1
OG0009152	1	1
OG0009153	1	1
OG0009154	1	1
OG0009155	1	0
OG0009156	0	0
OG0009157	1	1
OG0009158	1	0
OG0009159	2	2
OG0009160	0	0
OG0009161	2	2
OG0009162	1	1
OG0009163	1	1
OG0009164	1	1
OG0009165	1	0
OG0009166	1	0
OG0009167	1	1
OG0009168	1	1
OG0009169	1	1
OG0009170	2	2
OG0009171	1	1
OG0009172	1	1
OG0009173	1	1
OG0009174	1	0
OG0009175	1	1
OG0009176	1	0
OG0009177	1	1
OG0009178	1	0
OG0009179	1	1
OG0009180	1	1
OG0009181	2	2
OG0009182	1	1
OG0009183	2	2
OG0009184	1	0
OG0009185	1	1
OG0009186	1	1
OG0009187	1	1
OG0009188	1	1
OG0009189	2	2
OG0009190	1	1
OG0009191	1	1
OG0009192	1	1
OG0009193	2	2
OG0009194	1	0
OG0009195	2	2
OG0009196	1	0
OG0009197	2	2
OG0009198	1	0
OG0009199	1	1
OG0009200	1	1
OG0009201	1	1
OG0009202	1	0
OG0009203	1	1
OG0009204	2	2
OG0009205	1	1
OG0009206	1	0
OG0009207	1	1
OG0009208	2	2
OG0009209	2	1
OG0009210	3	3
OG0009211	3	3
OG0009212	0	0
OG0009213	1	0
OG0009214	3	3
OG0009215	2	2
OG0009216	2	2
OG0009217	3	3
OG0009218	2	2
OG0009219	2	2
OG0009220	2	2
OG0009221	3	3
OG0009222	2	2
OG0009223	1	0
OG0009224	2	2
OG0009225	4	4
OG0009226	5	5
OG0009227	5	5
OG0009228	5	5
OG0009229	5	5
OG0009230	5	5
OG0009231	5	5
OG0009232	5	5
OG0009233	5	5
OG0009234	5	5
OG0009235	5	5
OG0009236	5	5
OG0009237	5	5
OG0009238	5	5
OG0009239	5	5
OG0009240	5	5
OG0009241	5	5
OG0009242	5	5
OG0009243	5	5
OG0009244	5	5
OG0009245	5	5
OG0009246	5	5
OG0009247	5	5
OG0009248	5	5
OG0009249	5	5
OG0009250	5	5
OG0009251	5	5
OG0009252	5	5
OG0009253	5	5
OG0009254	5	5
OG0009255	5	5
OG0009256	5	5
OG0009257	5	5
OG0009258	1	1
OG0009259	0	0
OG0009260	0	0
OG0009261	0	0
OG0009262	0	0
OG0009263	0	0
OG0009264	0	0
OG0009265	0	0
OG0009266	4	4
OG0009267	0	0
OG0009268	4	4
OG0009269	2	2
OG0009270	3	3
OG0009271	4	4
OG0009272	0	0
OG0009273	1	1
OG0009274	1	1
OG0009275	0	0
OG0009276	0	0
OG0009277	0	0
OG0009278	1	1
OG0009279	0	0
OG0009280	1	1
OG0009281	0	0
OG0009282	1	1
OG0009283	0	0
OG0009284	0	0
OG0009285	0	0
OG0009286	0	0
OG0009287	0	0
OG0009288	0	0
OG0009289	0	0
OG0009290	0	0
OG0009291	0	0
OG0009292	0	0
OG0009293	2	2
OG0009294	0	0
OG0009295	2	2
OG0009296	1	1
OG0009297	1	1
OG0009298	0	0
OG0009299	0	0
OG0009300	4	4
OG0009301	2	2
OG0009302	4	4
OG0009303	0	0
OG0009304	1	1
OG0009305	2	2
OG0009306	0	0
OG0009307	0	0
OG0009308	0	0
OG0009309	0	0
OG0009310	0	0
OG0009311	1	1
OG0009312	0	0
OG0009313	4	4
OG0009314	0	0
OG0009315	0	0
OG0009316	0	0
OG0009317	0	0
OG0009318	0	0
OG0009319	1	1
OG0009320	1	1
OG0009321	0	0
OG0009322	0	0
OG0009323	0	0
OG0009324	3	3
OG0009325	3	3
OG0009326	0	0
OG0009327	0	0
OG0009328	0	0
OG0009329	0	0
OG0009330	1	1
OG0009331	0	0
OG0009332	0	0
OG0009333	2	2
OG0009334	2	2
OG0009335	1	1
OG0009336	0	0
OG0009337	1	1
OG0009338	0	0
OG0009339	0	0
OG0009340	0	0
OG0009341	0	0
OG0009342	0	0
OG0009343	0	0
OG0009344	1	1
OG0009345	0	0
OG0009346	0	0
OG0009347	0	0
OG0009348	0	0
OG0009349	2	2
OG0009350	0	0
OG0009351	0	0
OG0009352	1	1
OG0009353	1	1
OG0009354	1	1
OG0009355	0	0
OG0009356	0	0
OG0009357	0	0
OG0009358	0	0
OG0009359	0	0
OG0009360	0	0
OG0009361	0	0
OG0009362	0	0
OG0009363	0	0
OG0009364	2	2
OG0009365	1	1
OG0009366	2	2
OG0009367	0	0
OG0009368	2	2
OG0009369	2	2
OG0009370	2	2
OG0009371	0	0
OG0009372	1	1
OG0009373	2	2
OG0009374	0	0
OG0009375	3	3
OG0009376	0	0
OG0009377	2	2
OG0009378	0	0
OG0009379	0	0
OG0009380	0	0
OG0009381	0	0
OG0009382	1	1
OG0009383	0	0
OG0009384	2	2
OG0009385	2	2
OG0009386	1	1
OG0009387	0	0
OG0009388	1	1
OG0009389	1	1
OG0009390	0	0
OG0009391	0	0
OG0009392	0	0
OG0009393	0	0
OG0009394	0	0
OG0009395	0	0
OG0009396	0	0
OG0009397	0	0
OG0009398	0	0
OG0009399	0	0
OG0009400	1	1
OG0009401	0	0
OG0009402	0	0
OG0009403	0	0
OG0009404	1	1
OG0009405	0	0
OG0009406	0	0
OG0009407	2	2
OG0009408	1	1
OG0009409	0	0
OG0009410	1	1
OG0009411	1	1
OG0009412	0	0
OG0009413	0	0
OG0009414	1	1
OG0009415	1	1
OG0009416	0	0
OG0009417	1	1
OG0009418	0	0
OG0009419	0	0
OG0009420	2	2
OG0009421	0	0
OG0009422	4	4
OG0009423	0	0
OG0009424	3	3
OG0009425	4	4
OG0009426	2	2
OG0009427	0	0
OG0009428	0	0
OG0009429	3	3
OG0009430	0	0
OG0009431	1	1
OG0009432	0	0
OG0009433	1	1
OG0009434	1	1
OG0009435	0	0
OG0009436	0	0
OG0009437	3	3
OG0009438	0	0
OG0009439	0	0
OG0009440	0	0
OG0009441	1	1
OG0009442	0	0
OG0009443	1	1
OG0009444	0	0
OG0009445	0	0
OG0009446	3	3
OG0009447	0	0
OG0009448	0	0
OG0009449	0	0
OG0009450	2	2
OG0009451	1	1
OG0009452	1	1
OG0009453	0	0
OG0009454	4	4
OG0009455	2	2
OG0009456	0	0
OG0009457	4	4
OG0009458	4	4
OG0009459	1	0
OG0009460	4	4
OG0009461	4	4
OG0009462	2	2
OG0009463	4	4
OG0009464	0	0
OG0009465	3	3
OG0009466	4	4
OG0009467	4	4
OG0009468	4	4
OG0009469	3	3
OG0009470	4	4
OG0009471	4	4
OG0009472	0	0
OG0009473	4	4
OG0009474	4	4
OG0009475	4	4
OG0009476	0	0
OG0009477	4	4
OG0009478	4	4
OG0009479	4	4
OG0009480	4	4
OG0009481	4	4
OG0009482	2	2
OG0009483	2	2
OG0009484	4	4
OG0009485	0	0
OG0009486	0	0
OG0009487	4	4
OG0009488	1	1
OG0009489	4	4
OG0009490	1	1
OG0009491	4	4
OG0009492	4	4
OG0009493	4	4
OG0009494	4	4
OG0009495	4	4
OG0009496	2	2
OG0009497	0	0
OG0009498	0	0
OG0009499	1	1
OG0009500	4	4
OG0009501	4	4
OG0009502	0	0
OG0009503	4	4
OG0009504	4	4
OG0009505	0	0
OG0009506	4	4
OG0009507	0	0
OG0009508	4	4
OG0009509	0	0
OG0009510	4	4
OG0009511	3	3
OG0009512	2	2
OG0009513	3	3
OG0009514	4	4
OG0009515	4	4
OG0009516	4	4
OG0009517	4	4
OG0009518	2	2
OG0009519	4	4
OG0009520	4	4
OG0009521	3	3
OG0009522	1	1
OG0009523	4	4
OG0009524	0	0
OG0009525	0	0
OG0009526	1	1
OG0009527	3	3
OG0009528	4	4
OG0009529	4	4
OG0009530	0	0
OG0009531	2	2
OG0009532	4	4
OG0009533	0	0
OG0009534	0	0
OG0009535	0	0
OG0009536	3	3
OG0009537	3	3
OG0009538	4	4
OG0009539	0	0
OG0009540	0	0
OG0009541	1	1
OG0009542	0	0
OG0009543	1	1
OG0009544	2	2
OG0009545	1	1
OG0009546	1	1
OG0009547	4	4
OG0009548	2	2
OG0009549	0	0
OG0009550	4	4
OG0009551	4	4
OG0009552	2	2
OG0009553	1	1
OG0009554	2	2
OG0009555	0	0
OG0009556	3	3
OG0009557	4	4
OG0009558	3	3
OG0009559	4	4
OG0009560	1	1
OG0009561	2	2
OG0009562	1	1
OG0009563	3	3
OG0009564	0	0
OG0009565	1	1
OG0009566	2	2
OG0009567	0	0
OG0009568	0	0
OG0009569	0	0
OG0009570	4	4
OG0009571	1	1
OG0009572	0	0
OG0009573	4	4
OG0009574	0	0
OG0009575	1	1
OG0009576	4	4
OG0009577	0	0
OG0009578	0	0
OG0009579	3	3
OG0009580	0	0
OG0009581	1	1
OG0009582	2	2
OG0009583	0	0
OG0009584	0	0
OG0009585	4	4
OG0009586	4	4
OG0009587	4	4
OG0009588	4	4
OG0009589	4	4
OG0009590	4	4
OG0009591	4	4
OG0009592	4	4
OG0009593	2	2
OG0009594	4	4
OG0009595	0	0
OG0009596	4	4
OG0009597	4	4
OG0009598	4	4
OG0009599	4	4
OG0009600	4	4
OG0009601	4	4
OG0009602	4	4
OG0009603	4	4
OG0009604	4	4
OG0009605	4	4
OG0009606	4	4
OG0009607	4	4
OG0009608	4	4
OG0009609	4	4
OG0009610	4	4
OG0009611	4	4
OG0009612	4	4
OG0009613	4	4
OG0009614	4	4
OG0009615	4	4
OG0009616	4	4
OG0009617	4	4
OG0009618	4	4
OG0009619	4	4
OG0009620	4	4
OG0009621	4	4
OG0009622	4	4
OG0009623	4	4
OG0009624	4	4
OG0009625	4	4
OG0009626	4	4
OG0009627	0	0
OG0009628	4	4
OG0009629	1	1
OG0009630	4	4
OG0009631	4	4
OG0009632	4	4
OG0009633	4	4
OG0009634	1	1
OG0009635	0	0
OG0009636	1	1
OG0009637	4	4
OG0009638	4	4
OG0009639	4	4
OG0009640	4	4
OG0009641	2	2
OG0009642	0	0
OG0009643	4	4
OG0009644	4	4
OG0009645	0	0
OG0009646	4	4
OG0009647	4	4
OG0009648	2	2
OG0009649	4	4
OG0009650	4	4
OG0009651	1	1
OG0009652	4	4
OG0009653	4	4
OG0009654	1	1
OG0009655	2	2
OG0009656	1	1
OG0009657	4	4
OG0009658	1	1
OG0009659	0	0
OG0009660	2	2
OG0009661	0	0
OG0009662	0	0
OG0009663	1	1
OG0009664	0	0
OG0009665	0	0
OG0009666	0	0
OG0009667	0	0
OG0009668	0	0
OG0009669	0	0
OG0009670	4	4
OG0009671	3	3
OG0009672	4	4
OG0009673	4	4
OG0009674	0	0
OG0009675	1	1
OG0009676	1	1
OG0009677	4	4
OG0009678	4	4
OG0009679	0	0
OG0009680	4	4
OG0009681	4	4
OG0009682	4	4
OG0009683	4	4
OG0009684	4	4
OG0009685	2	2
OG0009686	4	4
OG0009687	4	4
OG0009688	4	4
OG0009689	2	2
OG0009690	1	1
OG0009691	4	4
OG0009692	2	2
OG0009693	2	2
OG0009694	2	2
OG0009695	4	4
OG0009696	4	4
OG0009697	3	3
OG0009698	3	3
OG0009699	4	4
OG0009700	0	0
OG0009701	4	4
OG0009702	4	4
OG0009703	3	3
OG0009704	0	0
OG0009705	2	2
OG0009706	2	2
OG0009707	1	1
OG0009708	4	4
OG0009709	4	4
OG0009710	4	4
OG0009711	3	3
OG0009712	3	3
OG0009713	0	0
OG0009714	2	2
OG0009715	3	3
OG0009716	4	4
OG0009717	1	1
OG0009718	4	4
OG0009719	3	3
OG0009720	3	3
OG0009721	0	0
OG0009722	4	4
OG0009723	2	2
OG0009724	3	3
OG0009725	4	4
OG0009726	3	3
OG0009727	2	2
OG0009728	4	4
OG0009729	1	1
OG0009730	1	1
OG0009731	0	0
OG0009732	4	4
OG0009733	4	4
OG0009734	0	0
OG0009735	4	4
OG0009736	0	0
OG0009737	4	4
OG0009738	1	1
OG0009739	1	1
OG0009740	1	1
OG0009741	4	4
OG0009742	0	0
OG0009743	1	1
OG0009744	0	0
OG0009745	0	0
OG0009746	0	0
OG0009747	2	2
OG0009748	0	0
OG0009749	2	2
OG0009750	3	3
OG0009751	3	3
OG0009752	0	0
OG0009753	4	4
OG0009754	3	3
OG0009755	3	3
OG0009756	4	4
OG0009757	3	3
OG0009758	3	3
OG0009759	4	4
OG0009760	0	0
OG0009761	2	2
OG0009762	3	3
OG0009763	1	1
OG0009764	3	3
OG0009765	3	3
OG0009766	0	0
OG0009767	3	3
OG0009768	3	3
OG0009769	3	3
OG0009770	2	2
OG0009771	2	2
OG0009772	3	3
OG0009773	3	3
