Orthogroup	Duplications (all)	Duplications (50% support)
OG0001389	1	0
OG0001390	3	1
OG0001391	5	3
OG0001392	4	1
OG0001393	4	3
OG0001394	3	2
OG0001395	3	0
OG0001396	1	0
OG0001397	2	1
OG0001398	4	2
OG0001399	3	1
OG0001400	2	0
OG0001401	3	1
OG0001402	4	3
OG0001403	5	2
OG0001404	2	0
OG0001405	6	2
OG0001406	3	1
OG0001407	1	0
OG0001408	2	0
OG0001409	5	5
OG0001410	5	4
OG0001411	4	3
OG0001412	4	1
OG0001413	2	0
OG0001414	17	6
OG0001415	5	3
OG0001416	6	1
OG0001417	13	4
OG0001418	8	1
OG0001419	15	10
OG0001420	54	54
OG0001421	41	41
OG0001422	54	54
OG0001423	14	1
OG0001424	3	2
OG0001425	5	4
OG0001426	2	0
OG0001427	3	1
OG0001428	2	1
OG0001429	2	1
OG0001430	3	1
OG0001431	3	0
OG0001432	3	0
OG0001433	2	1
OG0001434	3	0
OG0001435	2	1
OG0001436	4	4
OG0001437	4	4
OG0001438	5	4
OG0001439	7	5
OG0001440	2	1
OG0001441	2	1
OG0001442	4	4
OG0001443	8	4
OG0001444	18	5
OG0001445	3	2
OG0001446	3	3
OG0001447	1	0
OG0001448	2	0
OG0001449	3	0
OG0001450	1	0
OG0001451	5	2
OG0001452	3	3
OG0001453	3	0
OG0001454	1	0
OG0001455	4	0
OG0001456	3	3
OG0001457	4	3
OG0001458	3	3
OG0001459	11	2
OG0001460	2	1
OG0001461	3	0
OG0001462	3	0
OG0001463	2	1
OG0001464	4	4
OG0001465	4	2
OG0001466	5	4
OG0001467	2	1
OG0001468	3	1
OG0001469	3	2
OG0001470	4	3
OG0001471	2	0
OG0001472	9	1
OG0001473	2	1
OG0001474	8	4
OG0001475	3	2
OG0001476	2	1
OG0001477	1	0
OG0001478	6	3
OG0001479	2	1
OG0001480	3	2
OG0001481	3	1
OG0001482	14	1
OG0001483	5	4
OG0001484	13	1
OG0001485	2	1
OG0001486	3	2
OG0001487	2	1
OG0001488	4	1
OG0001489	1	0
OG0001490	3	2
OG0001491	2	1
OG0001492	4	0
OG0001493	6	1
OG0001494	9	7
OG0001495	4	3
OG0001496	2	1
OG0001497	15	11
OG0001498	3	1
OG0001499	2	1
OG0001500	4	4
OG0001501	3	3
OG0001502	2	1
OG0001503	2	1
OG0001504	5	3
OG0001505	1	0
OG0001506	2	2
OG0001507	4	3
OG0001508	2	0
OG0001509	3	1
OG0001510	15	8
OG0001511	4	1
OG0001512	2	1
OG0001513	3	1
OG0001514	3	1
OG0001515	3	1
OG0001516	4	2
OG0001517	5	5
OG0001518	3	2
OG0001519	5	2
OG0001520	4	2
OG0001521	6	3
OG0001522	2	1
OG0001523	3	2
OG0001524	2	1
OG0001525	4	2
OG0001526	5	3
OG0001527	2	1
OG0001528	4	2
OG0001529	2	0
OG0001530	3	2
OG0001531	3	1
OG0001532	2	0
OG0001533	2	1
OG0001534	5	2
OG0001535	4	3
OG0001536	2	1
OG0001537	3	1
OG0001538	4	0
OG0001539	4	1
OG0001540	3	0
OG0001541	2	1
OG0001542	1	0
OG0001543	1	0
OG0001544	4	3
OG0001545	3	2
OG0001546	2	0
OG0001547	8	3
OG0001548	3	2
OG0001549	12	3
OG0001550	2	0
OG0001551	3	3
OG0001552	3	2
OG0001553	3	2
OG0001554	2	0
OG0001555	2	1
OG0001556	2	0
OG0001557	2	0
OG0001558	7	3
OG0001559	2	1
OG0001560	3	2
OG0001561	1	0
OG0001562	3	0
OG0001563	16	9
OG0001564	4	3
OG0001565	1	0
OG0001566	3	0
OG0001567	2	0
OG0001568	2	0
OG0001569	4	3
OG0001570	4	1
OG0001571	3	1
OG0001572	1	1
OG0001573	4	1
OG0001574	2	0
OG0001575	3	0
OG0001576	3	1
OG0001577	2	1
OG0001578	3	2
OG0001579	3	2
OG0001580	3	2
OG0001581	4	2
OG0001582	3	3
OG0001583	4	3
OG0001584	13	2
OG0001585	5	4
OG0001586	1	0
OG0001587	2	2
OG0001588	2	1
OG0001589	2	0
OG0001590	3	2
OG0001591	3	2
OG0001592	3	2
OG0001593	3	1
OG0001594	2	1
OG0001595	3	3
OG0001596	2	1
OG0001597	1	0
OG0001598	3	0
OG0001599	2	0
OG0001600	2	0
OG0001601	3	3
OG0001602	3	2
OG0001603	6	1
OG0001604	4	1
OG0001605	2	0
OG0001606	3	1
OG0001607	5	4
OG0001608	2	1
OG0001609	2	1
OG0001610	2	0
OG0001611	4	2
OG0001612	3	1
OG0001613	7	3
OG0001614	2	1
OG0001615	3	1
OG0001616	4	4
OG0001617	3	1
OG0001618	3	0
OG0001619	3	0
OG0001620	1	0
OG0001621	3	2
OG0001622	3	3
OG0001623	5	3
OG0001624	5	0
OG0001625	23	10
OG0001626	28	20
OG0001627	1	1
OG0001628	19	12
OG0001629	1	0
OG0001630	9	2
OG0001631	3	3
OG0001632	1	0
OG0001633	2	1
OG0001634	2	1
OG0001635	3	3
OG0001636	2	2
OG0001637	5	3
OG0001638	2	1
OG0001639	2	1
OG0001640	3	1
OG0001641	1	0
OG0001642	3	2
OG0001643	2	1
OG0001644	3	1
OG0001645	4	2
OG0001646	1	1
OG0001647	2	2
OG0001648	1	0
OG0001649	4	2
OG0001650	2	1
OG0001651	2	0
OG0001652	3	2
OG0001653	2	0
OG0001654	2	1
OG0001655	2	0
OG0001656	2	1
OG0001657	2	0
OG0001658	2	1
OG0001659	2	0
OG0001660	2	1
OG0001661	2	1
OG0001662	2	1
OG0001663	5	2
OG0001664	3	2
OG0001665	4	4
OG0001666	2	2
OG0001667	3	0
OG0001668	4	4
OG0001669	2	1
OG0001670	2	2
OG0001671	4	3
OG0001672	13	2
OG0001673	2	1
OG0001674	2	2
OG0001675	2	1
OG0001676	3	1
OG0001677	2	2
OG0001678	3	1
OG0001679	5	3
OG0001680	4	3
OG0001681	2	1
OG0001682	1	0
OG0001683	4	0
OG0001684	14	5
OG0001685	13	7
OG0001686	3	2
OG0001687	2	0
OG0001688	3	1
OG0001689	4	0
OG0001690	3	2
OG0001691	3	2
OG0001692	3	2
OG0001693	2	1
OG0001694	2	1
OG0001695	1	0
OG0001696	1	1
OG0001697	4	1
OG0001698	5	3
OG0001699	2	0
OG0001700	2	1
OG0001701	2	1
OG0001702	2	1
OG0001703	1	0
OG0001704	5	1
OG0001705	3	3
OG0001706	4	2
OG0001707	1	1
OG0001708	1	1
OG0001709	2	1
OG0001710	9	8
OG0001711	1	0
OG0001712	1	0
OG0001713	1	0
OG0001714	3	2
OG0001715	1	0
OG0001716	3	0
OG0001717	3	2
OG0001718	2	1
OG0001719	3	1
OG0001720	3	1
OG0001721	4	2
OG0001722	2	1
OG0001723	2	0
OG0001724	5	5
OG0001725	3	2
OG0001726	2	0
OG0001727	2	1
OG0001728	6	4
OG0001729	13	5
OG0001730	2	1
OG0001731	2	1
OG0001732	1	1
OG0001733	2	0
OG0001734	4	2
OG0001735	2	0
OG0001736	2	1
OG0001737	3	3
OG0001738	4	2
OG0001739	8	4
OG0001740	2	1
OG0001741	1	0
OG0001742	4	4
OG0001743	3	1
OG0001744	0	0
OG0001745	3	1
OG0001746	1	1
OG0001747	3	1
OG0001748	4	3
OG0001749	2	2
OG0001750	2	0
OG0001751	1	0
OG0001752	0	0
OG0001753	3	2
OG0001754	3	1
OG0001755	1	0
OG0001756	1	0
OG0001757	3	0
OG0001758	3	3
OG0001759	2	1
OG0001760	3	3
OG0001761	2	0
OG0001762	3	2
OG0001763	2	0
OG0001764	6	5
OG0001765	3	1
OG0001766	3	1
OG0001767	3	2
OG0001768	1	1
OG0001769	1	0
OG0001770	3	1
OG0001771	2	1
OG0001772	2	1
OG0001773	3	3
OG0001774	2	0
OG0001775	2	0
OG0001776	3	2
OG0001777	3	2
OG0001778	2	2
OG0001779	2	1
OG0001780	2	1
OG0001781	1	0
OG0001782	1	1
OG0001783	1	0
OG0001784	3	0
OG0001785	2	2
OG0001786	2	0
OG0001787	3	2
OG0001788	3	2
OG0001789	4	3
OG0001790	4	3
OG0001791	3	1
OG0001792	2	0
OG0001793	3	1
OG0001794	4	2
OG0001795	4	3
OG0001796	4	3
OG0001797	1	0
OG0001798	2	0
OG0001799	3	1
OG0001800	2	2
OG0001801	3	0
OG0001802	2	1
OG0001803	2	0
OG0001804	2	0
OG0001805	2	1
OG0001806	2	1
OG0001807	1	0
OG0001808	1	1
OG0001809	3	1
OG0001810	3	1
OG0001811	3	0
OG0001812	4	0
OG0001813	2	1
OG0001814	2	1
OG0001815	2	1
OG0001816	1	0
OG0001817	2	1
OG0001818	2	0
OG0001819	1	0
OG0001820	2	0
OG0001821	2	1
OG0001822	3	1
OG0001823	2	1
OG0001824	1	0
OG0001825	2	2
OG0001826	2	2
OG0001827	2	2
OG0001828	3	2
OG0001829	1	0
OG0001830	2	0
OG0001831	3	1
OG0001832	2	2
OG0001833	3	0
OG0001834	1	0
OG0001835	2	1
OG0001836	2	1
OG0001837	2	2
OG0001838	1	0
OG0001839	6	5
OG0001840	2	1
OG0001841	2	1
OG0001842	3	0
OG0001843	1	0
OG0001844	3	2
OG0001845	3	2
OG0001846	2	2
OG0001847	2	1
OG0001848	2	1
OG0001849	8	2
OG0001850	3	1
OG0001851	3	0
OG0001852	4	4
OG0001853	3	2
OG0001854	5	2
OG0001855	2	0
OG0001856	2	0
OG0001857	2	1
OG0001858	7	2
OG0001859	3	3
OG0001860	0	0
OG0001861	2	1
OG0001862	2	2
OG0001863	2	0
OG0001864	2	1
OG0001865	1	0
OG0001866	2	0
OG0001867	4	2
OG0001868	2	0
OG0001869	2	0
OG0001870	3	2
OG0001871	1	0
OG0001872	2	1
OG0001873	1	0
OG0001874	3	2
OG0001875	13	5
OG0001876	3	1
OG0001877	3	2
OG0001878	2	1
OG0001879	3	1
OG0001880	3	0
OG0001881	17	12
OG0001882	12	2
OG0001883	8	5
OG0001884	18	12
OG0001885	46	46
OG0001886	2	0
OG0001887	1	0
OG0001888	1	1
OG0001889	0	0
OG0001890	4	1
OG0001891	3	3
OG0001892	0	0
OG0001893	1	0
OG0001894	1	0
OG0001895	2	0
OG0001896	1	0
OG0001897	2	1
OG0001898	2	0
OG0001899	4	2
OG0001900	19	13
OG0001901	2	2
OG0001902	1	1
OG0001903	2	1
OG0001904	1	1
OG0001905	2	0
OG0001906	3	0
OG0001907	4	1
OG0001908	0	0
OG0001909	1	1
OG0001910	1	1
OG0001911	6	2
OG0001912	1	0
OG0001913	1	0
OG0001914	2	0
OG0001915	5	1
OG0001916	2	1
OG0001917	3	1
OG0001918	1	0
OG0001919	3	1
OG0001920	2	2
OG0001921	8	2
OG0001922	3	2
OG0001923	1	0
OG0001924	3	2
OG0001925	4	1
OG0001926	1	1
OG0001927	2	1
OG0001928	1	1
OG0001929	0	0
OG0001930	1	0
OG0001931	0	0
OG0001932	2	1
OG0001933	3	2
OG0001934	3	2
OG0001935	3	2
OG0001936	2	1
OG0001937	2	2
OG0001938	2	1
OG0001939	3	0
OG0001940	2	1
OG0001941	3	2
OG0001942	4	2
OG0001943	2	2
OG0001944	7	3
OG0001945	0	0
OG0001946	1	0
OG0001947	2	1
OG0001948	1	0
OG0001949	1	0
OG0001950	1	0
OG0001951	7	2
OG0001952	4	4
OG0001953	2	2
OG0001954	2	1
OG0001955	0	0
OG0001956	1	0
OG0001957	2	0
OG0001958	1	1
OG0001959	1	1
OG0001960	3	0
OG0001961	1	0
OG0001962	2	0
OG0001963	2	2
OG0001964	1	1
OG0001965	2	0
OG0001966	2	0
OG0001967	2	1
OG0001968	1	0
OG0001969	1	0
OG0001970	3	3
OG0001971	2	0
OG0001972	1	1
OG0001973	3	2
OG0001974	4	3
OG0001975	4	0
OG0001976	1	0
OG0001977	2	1
OG0001978	2	0
OG0001979	2	1
OG0001980	2	1
OG0001981	1	0
OG0001982	1	0
OG0001983	5	2
OG0001984	3	1
OG0001985	1	0
OG0001986	1	1
OG0001987	2	1
OG0001988	1	0
OG0001989	2	2
OG0001990	2	0
OG0001991	4	3
OG0001992	3	2
OG0001993	1	0
OG0001994	1	0
OG0001995	1	0
OG0001996	3	2
OG0001997	1	0
OG0001998	1	1
OG0001999	4	3
OG0002000	1	1
OG0002001	4	2
OG0002002	1	0
OG0002003	1	0
OG0002004	4	0
OG0002005	15	9
OG0002006	1	1
OG0002007	2	2
OG0002008	2	0
OG0002009	1	1
OG0002010	2	0
OG0002011	0	0
OG0002012	3	2
OG0002013	1	1
OG0002014	2	1
OG0002015	1	0
OG0002016	1	0
OG0002017	5	3
OG0002018	2	2
OG0002019	1	0
OG0002020	1	0
OG0002021	1	1
OG0002022	1	1
OG0002023	1	0
OG0002024	1	0
OG0002025	2	1
OG0002026	1	0
OG0002027	1	1
OG0002028	1	1
OG0002029	1	0
OG0002030	2	0
OG0002031	3	3
OG0002032	2	2
OG0002033	1	0
OG0002034	3	1
OG0002035	1	0
OG0002036	2	1
OG0002037	2	0
OG0002038	39	31
OG0002039	3	2
OG0002040	2	2
OG0002041	3	0
OG0002042	1	1
OG0002043	5	3
OG0002044	2	1
OG0002045	3	3
OG0002046	2	2
OG0002047	2	0
OG0002048	8	3
OG0002049	3	0
OG0002050	1	0
OG0002051	1	0
OG0002052	1	0
OG0002053	1	0
OG0002054	1	0
OG0002055	2	1
OG0002056	2	2
OG0002057	1	0
OG0002058	1	1
OG0002059	1	1
OG0002060	1	0
OG0002061	2	2
OG0002062	1	1
OG0002063	1	1
OG0002064	1	1
OG0002065	1	1
OG0002066	1	1
OG0002067	2	0
OG0002068	1	0
OG0002069	1	0
OG0002070	2	1
OG0002071	1	0
OG0002072	1	0
OG0002073	2	1
OG0002074	1	1
OG0002075	2	2
OG0002076	2	1
OG0002077	1	1
OG0002078	1	0
OG0002079	1	0
OG0002080	1	1
OG0002081	2	0
OG0002082	2	1
OG0002083	2	0
OG0002084	6	3
OG0002085	3	2
OG0002086	4	1
OG0002087	2	1
OG0002088	2	0
OG0002089	2	1
OG0002090	1	0
OG0002091	3	1
OG0002092	2	0
OG0002093	1	0
OG0002094	1	0
OG0002095	2	1
OG0002096	2	1
OG0002097	0	0
OG0002098	2	1
OG0002099	1	1
OG0002100	2	0
OG0002101	1	0
OG0002102	2	1
OG0002103	2	0
OG0002104	1	1
OG0002105	1	0
OG0002106	9	7
OG0002107	1	0
OG0002108	1	0
OG0002109	1	0
OG0002110	3	1
OG0002111	2	2
OG0002112	1	0
OG0002113	3	1
OG0002114	4	1
OG0002115	2	2
OG0002116	1	0
OG0002117	2	0
OG0002118	2	1
OG0002119	2	0
OG0002120	2	2
OG0002121	1	1
OG0002122	3	2
OG0002123	2	1
OG0002124	3	0
OG0002125	4	2
OG0002126	1	0
OG0002127	1	1
OG0002128	2	1
OG0002129	1	1
OG0002130	1	0
OG0002131	2	0
OG0002132	2	1
OG0002133	1	1
OG0002134	3	3
OG0002135	1	0
OG0002136	0	0
OG0002137	1	0
OG0002138	1	1
OG0002139	2	2
OG0002140	1	0
OG0002141	3	0
OG0002142	2	2
OG0002143	1	1
OG0002144	2	0
OG0002145	2	1
OG0002146	1	0
OG0002147	1	1
OG0002148	2	2
OG0002149	2	0
OG0002150	3	3
OG0002151	2	1
OG0002152	1	1
OG0002153	1	0
OG0002154	2	2
OG0002155	0	0
OG0002156	0	0
OG0002157	1	0
OG0002158	2	1
OG0002159	1	0
OG0002160	2	1
OG0002161	1	1
OG0002162	1	0
OG0002163	3	3
OG0002164	1	0
OG0002165	1	0
OG0002166	2	1
OG0002167	2	1
OG0002168	1	0
OG0002169	2	2
OG0002170	2	2
OG0002171	2	0
OG0002172	2	2
OG0002173	2	1
OG0002174	3	0
OG0002175	2	2
OG0002176	1	0
OG0002177	1	0
OG0002178	3	0
OG0002179	25	17
OG0002180	3	2
OG0002181	2	1
OG0002182	3	1
OG0002183	2	1
OG0002184	1	0
OG0002185	1	1
OG0002186	2	2
OG0002187	1	0
OG0002188	1	1
OG0002189	2	1
OG0002190	2	1
OG0002191	1	1
OG0002192	3	0
OG0002193	3	1
OG0002194	2	2
OG0002195	2	0
OG0002196	1	0
OG0002197	2	2
OG0002198	1	0
OG0002199	2	0
OG0002200	1	0
OG0002201	1	0
OG0002202	1	0
OG0002203	1	0
OG0002204	2	2
OG0002205	2	2
OG0002206	2	1
OG0002207	2	0
OG0002208	4	2
OG0002209	1	1
OG0002210	2	2
OG0002211	1	1
OG0002212	1	0
OG0002213	2	1
OG0002214	2	1
OG0002215	1	0
OG0002216	3	0
OG0002217	3	1
OG0002218	1	0
OG0002219	2	1
OG0002220	1	0
OG0002221	2	1
OG0002222	1	0
OG0002223	2	1
OG0002224	1	1
OG0002225	1	0
OG0002226	9	1
OG0002227	3	1
OG0002228	1	0
OG0002229	2	2
OG0002230	3	3
OG0002231	1	0
OG0002232	1	1
OG0002233	5	1
OG0002234	1	0
OG0002235	1	0
OG0002236	1	0
OG0002237	2	1
OG0002238	0	0
OG0002239	2	1
OG0002240	2	2
OG0002241	1	0
OG0002242	2	1
OG0002243	4	3
OG0002244	5	2
OG0002245	2	1
OG0002246	2	0
OG0002247	2	0
OG0002248	1	0
OG0002249	3	2
OG0002250	3	2
OG0002251	2	1
OG0002252	1	0
OG0002253	2	1
OG0002254	2	1
OG0002255	2	1
OG0002256	6	2
OG0002257	7	2
OG0002258	51	51
OG0002259	48	47
OG0002260	47	42
OG0002261	2	0
OG0002262	2	1
OG0002263	1	0
OG0002264	1	0
OG0002265	4	0
OG0002266	1	0
OG0002267	1	1
OG0002268	3	0
OG0002269	1	0
OG0002270	1	1
OG0002271	0	0
OG0002272	1	0
OG0002273	1	0
OG0002274	2	2
OG0002275	17	9
OG0002276	0	0
OG0002277	1	1
OG0002278	1	1
OG0002279	0	0
OG0002280	0	0
OG0002281	1	1
OG0002282	4	1
OG0002283	0	0
OG0002284	0	0
OG0002285	2	1
OG0002286	2	2
OG0002287	2	1
OG0002288	0	0
OG0002289	2	0
OG0002290	0	0
OG0002291	2	2
OG0002292	3	1
OG0002293	2	2
OG0002294	3	2
OG0002295	0	0
OG0002296	1	0
OG0002297	1	1
OG0002298	3	1
OG0002299	1	1
OG0002300	0	0
OG0002301	1	0
OG0002302	0	0
OG0002303	2	2
OG0002304	1	1
OG0002305	0	0
OG0002306	6	4
OG0002307	1	1
OG0002308	0	0
OG0002309	1	1
OG0002310	4	4
OG0002311	1	0
OG0002312	3	1
OG0002313	0	0
OG0002314	1	0
OG0002315	1	1
OG0002316	4	1
OG0002317	1	0
OG0002318	1	1
OG0002319	1	1
OG0002320	2	1
OG0002321	1	0
OG0002322	1	0
OG0002323	1	1
OG0002324	2	0
OG0002325	1	1
OG0002326	1	1
OG0002327	2	2
OG0002328	0	0
OG0002329	6	3
OG0002330	0	0
OG0002331	2	2
OG0002332	2	0
OG0002333	0	0
OG0002334	1	0
OG0002335	0	0
OG0002336	2	0
OG0002337	2	0
OG0002338	0	0
OG0002339	1	1
OG0002340	2	1
OG0002341	2	1
OG0002342	0	0
OG0002343	2	0
OG0002344	0	0
OG0002345	2	0
OG0002346	1	1
OG0002347	2	2
OG0002348	0	0
OG0002349	3	0
OG0002350	0	0
OG0002351	1	0
OG0002352	0	0
OG0002353	5	4
OG0002354	0	0
OG0002355	1	1
OG0002356	2	1
OG0002357	10	5
OG0002358	0	0
OG0002359	2	0
OG0002360	0	0
OG0002361	1	0
OG0002362	2	1
OG0002363	1	0
OG0002364	3	1
OG0002365	6	3
OG0002366	1	1
OG0002367	5	0
OG0002368	1	1
OG0002369	1	0
OG0002370	1	0
OG0002371	10	2
OG0002372	1	0
OG0002373	0	0
OG0002374	3	0
OG0002375	1	1
OG0002376	1	1
OG0002377	1	1
OG0002378	0	0
OG0002379	0	0
OG0002380	2	1
OG0002381	1	1
OG0002382	2	1
OG0002383	0	0
OG0002384	2	0
OG0002385	2	2
OG0002386	1	1
OG0002387	1	0
OG0002388	1	0
OG0002389	1	0
OG0002390	0	0
OG0002391	3	2
OG0002392	0	0
OG0002393	0	0
OG0002394	0	0
OG0002395	3	0
OG0002396	2	0
OG0002397	0	0
OG0002398	2	2
OG0002399	4	3
OG0002400	2	0
OG0002401	1	1
OG0002402	1	1
OG0002403	1	0
OG0002404	5	4
OG0002405	0	0
OG0002406	0	0
OG0002407	1	1
OG0002408	0	0
OG0002409	0	0
OG0002410	0	0
OG0002411	1	0
OG0002412	0	0
OG0002413	2	0
OG0002414	2	0
OG0002415	0	0
OG0002416	1	0
OG0002417	2	0
OG0002418	0	0
OG0002419	0	0
OG0002420	1	0
OG0002421	7	2
OG0002422	2	1
OG0002423	1	1
OG0002424	2	2
OG0002425	1	1
OG0002426	1	0
OG0002427	0	0
OG0002428	4	3
OG0002429	1	0
OG0002430	2	1
OG0002431	5	3
OG0002432	1	0
OG0002433	0	0
OG0002434	3	2
OG0002435	1	1
OG0002436	0	0
OG0002437	0	0
OG0002438	0	0
OG0002439	3	1
OG0002440	4	0
OG0002441	0	0
OG0002442	0	0
OG0002443	1	0
OG0002444	2	1
OG0002445	3	2
OG0002446	1	0
OG0002447	1	1
OG0002448	1	1
OG0002449	1	1
OG0002450	1	0
OG0002451	1	0
OG0002452	2	0
OG0002453	0	0
OG0002454	1	0
OG0002455	2	0
OG0002456	2	1
OG0002457	1	0
OG0002458	10	3
OG0002459	5	2
OG0002460	3	2
OG0002461	3	1
OG0002462	2	1
OG0002463	1	1
OG0002464	2	0
OG0002465	1	1
OG0002466	2	1
OG0002467	0	0
OG0002468	5	3
OG0002469	5	4
OG0002470	0	0
OG0002471	2	0
OG0002472	1	1
OG0002473	0	0
OG0002474	0	0
OG0002475	0	0
OG0002476	0	0
OG0002477	1	0
OG0002478	0	0
OG0002479	3	1
OG0002480	1	0
OG0002481	5	0
OG0002482	1	0
OG0002483	1	1
OG0002484	1	0
OG0002485	1	0
OG0002486	1	0
OG0002487	3	1
OG0002488	2	1
OG0002489	2	1
OG0002490	1	0
OG0002491	2	0
OG0002492	0	0
OG0002493	0	0
OG0002494	4	1
OG0002495	1	0
OG0002496	1	0
OG0002497	3	1
OG0002498	1	1
OG0002499	0	0
OG0002500	1	1
OG0002501	1	1
OG0002502	4	2
OG0002503	2	0
OG0002504	2	0
OG0002505	2	1
OG0002506	2	1
OG0002507	1	0
OG0002508	1	1
OG0002509	2	1
OG0002510	1	0
OG0002511	1	0
OG0002512	1	0
OG0002513	3	1
OG0002514	1	0
OG0002515	0	0
OG0002516	0	0
OG0002517	2	1
OG0002518	1	0
OG0002519	1	1
OG0002520	0	0
OG0002521	2	2
OG0002522	2	1
OG0002523	2	1
OG0002524	1	1
OG0002525	1	0
OG0002526	0	0
OG0002527	1	1
OG0002528	0	0
OG0002529	2	1
OG0002530	1	1
OG0002531	1	1
OG0002532	2	0
OG0002533	0	0
OG0002534	3	0
OG0002535	1	1
OG0002536	2	2
OG0002537	3	0
OG0002538	0	0
OG0002539	2	1
OG0002540	10	4
OG0002541	1	0
OG0002542	0	0
OG0002543	3	1
OG0002544	4	3
OG0002545	0	0
OG0002546	1	0
OG0002547	1	1
OG0002548	1	1
OG0002549	2	1
OG0002550	2	1
OG0002551	1	0
OG0002552	0	0
OG0002553	0	0
OG0002554	1	0
OG0002555	0	0
OG0002556	1	1
OG0002557	1	0
OG0002558	2	2
OG0002559	1	1
OG0002560	1	0
OG0002561	0	0
OG0002562	1	1
OG0002563	1	0
OG0002564	3	2
OG0002565	2	0
OG0002566	1	1
OG0002567	0	0
OG0002568	0	0
OG0002569	1	1
OG0002570	0	0
OG0002571	2	2
OG0002572	0	0
OG0002573	2	2
OG0002574	2	2
OG0002575	1	0
OG0002576	0	0
OG0002577	1	0
OG0002578	0	0
OG0002579	1	1
OG0002580	0	0
OG0002581	0	0
OG0002582	2	0
OG0002583	1	1
OG0002584	2	2
OG0002585	0	0
OG0002586	2	1
OG0002587	1	0
OG0002588	1	0
OG0002589	1	0
OG0002590	1	1
OG0002591	0	0
OG0002592	2	0
OG0002593	2	0
OG0002594	2	0
OG0002595	1	1
OG0002596	2	1
OG0002597	0	0
OG0002598	1	0
OG0002599	1	0
OG0002600	0	0
OG0002601	2	0
OG0002602	2	1
OG0002603	1	0
OG0002604	1	0
OG0002605	1	0
OG0002606	1	1
OG0002607	2	2
OG0002608	1	0
OG0002609	1	0
OG0002610	0	0
OG0002611	5	1
OG0002612	1	0
OG0002613	2	2
OG0002614	1	0
OG0002615	1	1
OG0002616	1	0
OG0002617	2	1
OG0002618	4	1
OG0002619	0	0
OG0002620	1	0
OG0002621	2	1
OG0002622	2	1
OG0002623	2	1
OG0002624	1	0
OG0002625	0	0
OG0002626	2	0
OG0002627	0	0
OG0002628	0	0
OG0002629	1	1
OG0002630	10	5
OG0002631	1	1
OG0002632	1	0
OG0002633	2	2
OG0002634	2	2
OG0002635	1	0
OG0002636	0	0
OG0002637	0	0
OG0002638	2	1
OG0002639	2	1
OG0002640	1	0
OG0002641	1	1
OG0002642	0	0
OG0002643	1	1
OG0002644	3	3
OG0002645	4	1
OG0002646	0	0
OG0002647	2	2
OG0002648	1	1
OG0002649	1	0
OG0002650	1	0
OG0002651	1	0
OG0002652	0	0
OG0002653	3	1
OG0002654	1	0
OG0002655	1	0
OG0002656	0	0
OG0002657	2	1
OG0002658	2	2
OG0002659	2	0
OG0002660	2	1
OG0002661	0	0
OG0002662	1	1
OG0002663	1	0
OG0002664	0	0
OG0002665	2	1
OG0002666	1	1
OG0002667	1	1
OG0002668	1	0
OG0002669	1	0
OG0002670	3	2
OG0002671	0	0
OG0002672	1	1
OG0002673	2	1
OG0002674	5	0
OG0002675	0	0
OG0002676	0	0
OG0002677	0	0
OG0002678	1	0
OG0002679	1	0
OG0002680	1	0
OG0002681	0	0
OG0002682	0	0
OG0002683	1	1
OG0002684	0	0
OG0002685	2	2
OG0002686	3	0
OG0002687	1	1
OG0002688	2	2
OG0002689	1	0
OG0002690	1	0
OG0002691	0	0
OG0002692	3	1
OG0002693	2	1
OG0002694	1	0
OG0002695	1	0
OG0002696	3	0
OG0002697	2	1
OG0002698	1	1
OG0002699	2	0
OG0002700	1	1
OG0002701	0	0
OG0002702	1	0
OG0002703	0	0
OG0002704	0	0
OG0002705	1	1
OG0002706	2	1
OG0002707	0	0
OG0002708	3	3
OG0002709	2	0
OG0002710	1	0
OG0002711	1	0
OG0002712	1	1
OG0002713	1	1
OG0002714	2	1
OG0002715	2	1
OG0002716	1	1
OG0002717	1	0
OG0002718	2	1
OG0002719	0	0
OG0002720	1	1
OG0002721	2	1
OG0002722	1	0
OG0002723	3	3
OG0002724	0	0
OG0002725	1	0
OG0002726	2	1
OG0002727	4	2
OG0002728	2	1
OG0002729	1	0
OG0002730	1	0
OG0002731	1	0
OG0002732	3	2
OG0002733	1	0
OG0002734	1	0
OG0002735	2	0
OG0002736	0	0
OG0002737	1	1
OG0002738	1	1
OG0002739	2	1
OG0002740	1	1
OG0002741	0	0
OG0002742	2	1
OG0002743	1	0
OG0002744	0	0
OG0002745	0	0
OG0002746	6	4
OG0002747	2	0
OG0002748	1	0
OG0002749	0	0
OG0002750	0	0
OG0002751	2	2
OG0002752	1	0
OG0002753	1	0
OG0002754	1	1
OG0002755	1	1
OG0002756	1	1
OG0002757	1	1
OG0002758	2	2
OG0002759	0	0
OG0002760	0	0
OG0002761	1	0
OG0002762	1	0
OG0002763	1	0
OG0002764	1	0
OG0002765	0	0
OG0002766	1	1
OG0002767	1	0
OG0002768	1	1
OG0002769	0	0
OG0002770	12	7
OG0002771	5	5
OG0002772	13	6
OG0002773	15	7
OG0002774	20	10
OG0002775	49	49
OG0002776	0	0
OG0002777	0	0
OG0002778	0	0
OG0002779	0	0
OG0002780	1	0
OG0002781	1	0
OG0002782	0	0
OG0002783	1	0
OG0002784	0	0
OG0002785	2	1
